,task_id,client_id,task,level,time_on_task,time_start,time_end,num_correct,num_incorrect,num_all_correct,TLX_mean,finished,TLX_mental_demand,TLX_physical_demand,TLX_temporal_demand,TLX_performance,TLX_effort,TLX_frustration,date_time_end,client_id,age,sex_male,hand_right,education,n2_correct,n2_incorrect,n2_all_correct,n2_time_start,n3_correct,n3_incorrect,n3_all_correct,n3_time_start,sincerity,fairness,greed_avoidance,modesty,fearfulness,anxiety,dependence,sentimentality,social_self_esteem,social_boldness,sociability,liveliness,forgiveness,gentleness,flexibility,patience,organization,diligence,perfectionism,prudence,aesthetic_appreciation,inquisitiveness,creativity,unconventionality,honesty,emotionality,extraversion,agreeableness,conscientiousness,openness,opacity_median,opacity_std,n2_meta,n3_meta
3,282,yljm5,FA,2,77650,1.50849E+12,1.50849E+12,10,0,10,11,TRUE,2,1,3,2,2,1,24:12.9,yljm5,20,TRUE,TRUE,1,11,0,11,1508489517,15,0,17,1508489831,3.66667,2.66667,3,4.5,1.66667,2,1.5,2.66667,3,3.66667,3.5,4.5,2,2.66667,2.66667,3,2,3.5,4.33333,4,2.5,2.5,4,4,3.45833,1.95833,3.66667,2.58333,3.45833,3.25,0.117647059,0.031020433,1,0.882352941
4,283,yljm5,FA,1,181853,1.50849E+12,1.50849E+12,8,0,10,17,FALSE,2,1,3,4,4,3,28:14.0,yljm5,20,TRUE,TRUE,1,11,0,11,1508489517,15,0,17,1508489831,3.66667,2.66667,3,4.5,1.66667,2,1.5,2.66667,3,3.66667,3.5,4.5,2,2.66667,2.66667,3,2,3.5,4.33333,4,2.5,2.5,4,4,3.45833,1.95833,3.66667,2.58333,3.45833,3.25,0.094117647,0.018938228,1,0.882352941
5,284,yljm5,FA,0,101073,1.50849E+12,1.50849E+12,10,0,10,11,TRUE,2,1,2,2,2,2,30:55.3,yljm5,20,TRUE,TRUE,1,11,0,11,1508489517,15,0,17,1508489831,3.66667,2.66667,3,4.5,1.66667,2,1.5,2.66667,3,3.66667,3.5,4.5,2,2.66667,2.66667,3,2,3.5,4.33333,4,2.5,2.5,4,4,3.45833,1.95833,3.66667,2.58333,3.45833,3.25,0.098039216,0.00645704,1,0.882352941
6,285,yljm5,GC,1,43378,1.50849E+12,1.50849E+12,0,0,5,13,TRUE,2,1,3,2,3,2,33:09.8,yljm5,20,TRUE,TRUE,1,11,0,11,1508489517,15,0,17,1508489831,3.66667,2.66667,3,4.5,1.66667,2,1.5,2.66667,3,3.66667,3.5,4.5,2,2.66667,2.66667,3,2,3.5,4.33333,4,2.5,2.5,4,4,3.45833,1.95833,3.66667,2.58333,3.45833,3.25,0.117647059,0.029607194,1,0.882352941
7,286,yljm5,GC,2,45134,1.50849E+12,1.50849E+12,0,0,5,14,TRUE,2,1,3,3,3,2,34:46.1,yljm5,20,TRUE,TRUE,1,11,0,11,1508489517,15,0,17,1508489831,3.66667,2.66667,3,4.5,1.66667,2,1.5,2.66667,3,3.66667,3.5,4.5,2,2.66667,2.66667,3,2,3.5,4.33333,4,2.5,2.5,4,4,3.45833,1.95833,3.66667,2.58333,3.45833,3.25,0.109803922,0.01403023,1,0.882352941
8,287,yljm5,GC,0,25895,1.50849E+12,1.50849E+12,0,0,5,10,TRUE,2,1,2,2,2,1,36:05.1,yljm5,20,TRUE,TRUE,1,11,0,11,1508489517,15,0,17,1508489831,3.66667,2.66667,3,4.5,1.66667,2,1.5,2.66667,3,3.66667,3.5,4.5,2,2.66667,2.66667,3,2,3.5,4.33333,4,2.5,2.5,4,4,3.45833,1.95833,3.66667,2.58333,3.45833,3.25,0.101960784,0.004528237,1,0.882352941
9,288,yljm5,NC,0,59814,1.50849E+12,1.50849E+12,12,0,11,6,TRUE,1,1,1,1,1,1,38:35.2,yljm5,20,TRUE,TRUE,1,11,0,11,1508489517,15,0,17,1508489831,3.66667,2.66667,3,4.5,1.66667,2,1.5,2.66667,3,3.66667,3.5,4.5,2,2.66667,2.66667,3,2,3.5,4.33333,4,2.5,2.5,4,4,3.45833,1.95833,3.66667,2.58333,3.45833,3.25,0.094117647,0.008942552,1,0.882352941
10,289,yljm5,NC,2,150858,1.50849E+12,1.50849E+12,4,0,4,16,TRUE,3,1,4,2,4,2,41:55.6,yljm5,20,TRUE,TRUE,1,11,0,11,1508489517,15,0,17,1508489831,3.66667,2.66667,3,4.5,1.66667,2,1.5,2.66667,3,3.66667,3.5,4.5,2,2.66667,2.66667,3,2,3.5,4.33333,4,2.5,2.5,4,4,3.45833,1.95833,3.66667,2.58333,3.45833,3.25,0.094117647,0.007560258,1,0.882352941
11,290,yljm5,NC,1,99455,1.50849E+12,1.50849E+12,14,0,14,10,TRUE,2,1,2,2,2,1,44:40.4,yljm5,20,TRUE,TRUE,1,11,0,11,1508489517,15,0,17,1508489831,3.66667,2.66667,3,4.5,1.66667,2,1.5,2.66667,3,3.66667,3.5,4.5,2,2.66667,2.66667,3,2,3.5,4.33333,4,2.5,2.5,4,4,3.45833,1.95833,3.66667,2.58333,3.45833,3.25,0.094117647,0.005293714,1,0.882352941
12,291,yljm5,SX,0,38075,1.50849E+12,1.50849E+12,20,0,20,8,TRUE,1,1,1,1,1,3,46:37.9,yljm5,20,TRUE,TRUE,1,11,0,11,1508489517,15,0,17,1508489831,3.66667,2.66667,3,4.5,1.66667,2,1.5,2.66667,3,3.66667,3.5,4.5,2,2.66667,2.66667,3,2,3.5,4.33333,4,2.5,2.5,4,4,3.45833,1.95833,3.66667,2.58333,3.45833,3.25,0.101960784,0.011764706,1,0.882352941
13,292,yljm5,SX,1,57576,1.50849E+12,1.50849E+12,20,0,20,7,TRUE,1,1,1,1,1,2,48:29.8,yljm5,20,TRUE,TRUE,1,11,0,11,1508489517,15,0,17,1508489831,3.66667,2.66667,3,4.5,1.66667,2,1.5,2.66667,3,3.66667,3.5,4.5,2,2.66667,2.66667,3,2,3.5,4.33333,4,2.5,2.5,4,4,3.45833,1.95833,3.66667,2.58333,3.45833,3.25,0.094117647,0.011894707,1,0.882352941
14,293,yljm5,SX,2,85190,1.50849E+12,1.50849E+12,20,0,20,10,TRUE,2,1,2,1,2,2,50:38.9,yljm5,20,TRUE,TRUE,1,11,0,11,1508489517,15,0,17,1508489831,3.66667,2.66667,3,4.5,1.66667,2,1.5,2.66667,3,3.66667,3.5,4.5,2,2.66667,2.66667,3,2,3.5,4.33333,4,2.5,2.5,4,4,3.45833,1.95833,3.66667,2.58333,3.45833,3.25,0.094117647,0.022106581,1,0.882352941
15,294,yljm5,PT,1,64888,1.50849E+12,1.50849E+12,9,1,10,8,TRUE,1,1,3,1,1,1,53:08.4,yljm5,20,TRUE,TRUE,1,11,0,11,1508489517,15,0,17,1508489831,3.66667,2.66667,3,4.5,1.66667,2,1.5,2.66667,3,3.66667,3.5,4.5,2,2.66667,2.66667,3,2,3.5,4.33333,4,2.5,2.5,4,4,3.45833,1.95833,3.66667,2.58333,3.45833,3.25,0.101960784,0.05560705,1,0.882352941
16,295,yljm5,PT,0,46519,1.50849E+12,1.50849E+12,10,0,10,7,TRUE,1,1,2,1,1,1,54:41.8,yljm5,20,TRUE,TRUE,1,11,0,11,1508489517,15,0,17,1508489831,3.66667,2.66667,3,4.5,1.66667,2,1.5,2.66667,3,3.66667,3.5,4.5,2,2.66667,2.66667,3,2,3.5,4.33333,4,2.5,2.5,4,4,3.45833,1.95833,3.66667,2.58333,3.45833,3.25,0.094117647,0.006562039,1,0.882352941
17,296,yljm5,PT,2,112312,1.50849E+12,1.50849E+12,0,10,10,10,TRUE,3,1,2,1,2,1,57:22.1,yljm5,20,TRUE,TRUE,1,11,0,11,1508489517,15,0,17,1508489831,3.66667,2.66667,3,4.5,1.66667,2,1.5,2.66667,3,3.66667,3.5,4.5,2,2.66667,2.66667,3,2,3.5,4.33333,4,2.5,2.5,4,4,3.45833,1.95833,3.66667,2.58333,3.45833,3.25,0.094117647,0.005392562,1,0.882352941
0,425,f3j25,HP,2,151514,1.5085E+12,1.5085E+12,19,0,21,11,TRUE,2,1,3,1,3,1,39:50.5,f3j25,37,TRUE,TRUE,4,6,0,10,1508498208,10,2,18,1508498543,4,3,3.5,1.5,1.66667,4.5,2,1.66667,4.66667,3,1.5,2,3.5,2.33333,1.66667,4,4.5,5,5,4.66667,3,4,4.33333,4.33333,3,2.45833,2.79167,2.875,4.79167,3.91667,0.125490196,0.060837,0.6,0.555555556
1,426,f3j25,HP,0,112761,1.5085E+12,1.5085E+12,21,0,21,7,TRUE,1,1,1,1,2,1,43:28.6,f3j25,37,TRUE,TRUE,4,6,0,10,1508498208,10,2,18,1508498543,4,3,3.5,1.5,1.66667,4.5,2,1.66667,4.66667,3,1.5,2,3.5,2.33333,1.66667,4,4.5,5,5,4.66667,3,4,4.33333,4.33333,3,2.45833,2.79167,2.875,4.79167,3.91667,0.117647059,0.038565415,0.6,0.555555556
2,427,f3j25,HP,1,141558,1.5085E+12,1.5085E+12,21,0,21,9,TRUE,2,1,2,1,2,1,46:39.5,f3j25,37,TRUE,TRUE,4,6,0,10,1508498208,10,2,18,1508498543,4,3,3.5,1.5,1.66667,4.5,2,1.66667,4.66667,3,1.5,2,3.5,2.33333,1.66667,4,4.5,5,5,4.66667,3,4,4.33333,4.33333,3,2.45833,2.79167,2.875,4.79167,3.91667,0.101960784,0.016181231,0.6,0.555555556
3,428,f3j25,FA,2,81831,1.5085E+12,1.5085E+12,10,0,10,9,TRUE,1,1,3,1,2,1,49:54.4,f3j25,37,TRUE,TRUE,4,6,0,10,1508498208,10,2,18,1508498543,4,3,3.5,1.5,1.66667,4.5,2,1.66667,4.66667,3,1.5,2,3.5,2.33333,1.66667,4,4.5,5,5,4.66667,3,4,4.33333,4.33333,3,2.45833,2.79167,2.875,4.79167,3.91667,0.11372549,0.025306383,0.6,0.555555556
4,429,f3j25,FA,1,176258,1.5085E+12,1.5085E+12,9,0,10,13,TRUE,2,1,4,1,2,3,53:47.7,f3j25,37,TRUE,TRUE,4,6,0,10,1508498208,10,2,18,1508498543,4,3,3.5,1.5,1.66667,4.5,2,1.66667,4.66667,3,1.5,2,3.5,2.33333,1.66667,4,4.5,5,5,4.66667,3,4,4.33333,4.33333,3,2.45833,2.79167,2.875,4.79167,3.91667,0.121568627,0.032556833,0.6,0.555555556
5,430,f3j25,FA,0,71466,1.5085E+12,1.5085E+12,10,0,10,9,TRUE,1,1,2,1,2,2,56:07.4,f3j25,37,TRUE,TRUE,4,6,0,10,1508498208,10,2,18,1508498543,4,3,3.5,1.5,1.66667,4.5,2,1.66667,4.66667,3,1.5,2,3.5,2.33333,1.66667,4,4.5,5,5,4.66667,3,4,4.33333,4.33333,3,2.45833,2.79167,2.875,4.79167,3.91667,0.121568627,0.021431531,0.6,0.555555556
6,431,f3j25,GC,1,71107,1.5085E+12,1.5085E+12,0,0,5,9,TRUE,1,2,1,2,2,1,00:30.7,f3j25,37,TRUE,TRUE,4,6,0,10,1508498208,10,2,18,1508498543,4,3,3.5,1.5,1.66667,4.5,2,1.66667,4.66667,3,1.5,2,3.5,2.33333,1.66667,4,4.5,5,5,4.66667,3,4,4.33333,4.33333,3,2.45833,2.79167,2.875,4.79167,3.91667,0.117647059,0.037450467,0.6,0.555555556
7,432,f3j25,GC,2,167586,1.5085E+12,1.5085E+12,0,0,5,18,TRUE,3,2,3,4,3,3,05:03.5,f3j25,37,TRUE,TRUE,4,6,0,10,1508498208,10,2,18,1508498543,4,3,3.5,1.5,1.66667,4.5,2,1.66667,4.66667,3,1.5,2,3.5,2.33333,1.66667,4,4.5,5,5,4.66667,3,4,4.33333,4.33333,3,2.45833,2.79167,2.875,4.79167,3.91667,0.101960784,0.011481177,0.6,0.555555556
8,433,f3j25,GC,0,70471,1.5085E+12,1.5085E+12,0,0,5,11,TRUE,2,2,2,2,2,1,07:07.7,f3j25,37,TRUE,TRUE,4,6,0,10,1508498208,10,2,18,1508498543,4,3,3.5,1.5,1.66667,4.5,2,1.66667,4.66667,3,1.5,2,3.5,2.33333,1.66667,4,4.5,5,5,4.66667,3,4,4.33333,4.33333,3,2.45833,2.79167,2.875,4.79167,3.91667,0.109803922,0.010811019,0.6,0.555555556
9,434,f3j25,NC,0,97754,1.5085E+12,1.5085E+12,12,0,11,10,TRUE,2,1,2,1,3,1,10:33.5,f3j25,37,TRUE,TRUE,4,6,0,10,1508498208,10,2,18,1508498543,4,3,3.5,1.5,1.66667,4.5,2,1.66667,4.66667,3,1.5,2,3.5,2.33333,1.66667,4,4.5,5,5,4.66667,3,4,4.33333,4.33333,3,2.45833,2.79167,2.875,4.79167,3.91667,0.109803922,0.011481177,0.6,0.555555556
10,435,f3j25,NC,2,186341,1.5085E+12,1.5085E+12,3,2,4,18,FALSE,4,1,4,3,3,3,14:37.8,f3j25,37,TRUE,TRUE,4,6,0,10,1508498208,10,2,18,1508498543,4,3,3.5,1.5,1.66667,4.5,2,1.66667,4.66667,3,1.5,2,3.5,2.33333,1.66667,4,4.5,5,5,4.66667,3,4,4.33333,4.33333,3,2.45833,2.79167,2.875,4.79167,3.91667,0.109803922,0.013056508,0.6,0.555555556
11,436,f3j25,NC,1,138443,1.5085E+12,1.5085E+12,14,0,14,12,TRUE,3,1,3,1,3,1,17:56.0,f3j25,37,TRUE,TRUE,4,6,0,10,1508498208,10,2,18,1508498543,4,3,3.5,1.5,1.66667,4.5,2,1.66667,4.66667,3,1.5,2,3.5,2.33333,1.66667,4,4.5,5,5,4.66667,3,4,4.33333,4.33333,3,2.45833,2.79167,2.875,4.79167,3.91667,0.11372549,0.015126679,0.6,0.555555556
12,437,f3j25,SX,0,36688,1.5085E+12,1.5085E+12,20,0,20,9,TRUE,1,3,1,1,1,2,19:54.1,f3j25,37,TRUE,TRUE,4,6,0,10,1508498208,10,2,18,1508498543,4,3,3.5,1.5,1.66667,4.5,2,1.66667,4.66667,3,1.5,2,3.5,2.33333,1.66667,4,4.5,5,5,4.66667,3,4,4.33333,4.33333,3,2.45833,2.79167,2.875,4.79167,3.91667,0.117647059,0.074818761,0.6,0.555555556
13,438,f3j25,SX,1,70314,1.5085E+12,1.5085E+12,20,0,20,10,TRUE,2,2,1,1,2,2,21:51.9,f3j25,37,TRUE,TRUE,4,6,0,10,1508498208,10,2,18,1508498543,4,3,3.5,1.5,1.66667,4.5,2,1.66667,4.66667,3,1.5,2,3.5,2.33333,1.66667,4,4.5,5,5,4.66667,3,4,4.33333,4.33333,3,2.45833,2.79167,2.875,4.79167,3.91667,0.109803922,0.022641187,0.6,0.555555556
14,439,f3j25,SX,2,98694,1.5085E+12,1.5085E+12,20,0,20,10,TRUE,2,2,1,1,2,2,24:23.4,f3j25,37,TRUE,TRUE,4,6,0,10,1508498208,10,2,18,1508498543,4,3,3.5,1.5,1.66667,4.5,2,1.66667,4.66667,3,1.5,2,3.5,2.33333,1.66667,4,4.5,5,5,4.66667,3,4,4.33333,4.33333,3,2.45833,2.79167,2.875,4.79167,3.91667,0.117647059,0.015079293,0.6,0.555555556
15,440,f3j25,PT,1,57603,1.5085E+12,1.5085E+12,9,1,10,11,TRUE,3,1,2,1,3,1,27:19.3,f3j25,37,TRUE,TRUE,4,6,0,10,1508498208,10,2,18,1508498543,4,3,3.5,1.5,1.66667,4.5,2,1.66667,4.66667,3,1.5,2,3.5,2.33333,1.66667,4,4.5,5,5,4.66667,3,4,4.33333,4.33333,3,2.45833,2.79167,2.875,4.79167,3.91667,0.149019608,0.038423369,0.6,0.555555556
16,441,f3j25,PT,0,31218,1.5085E+12,1.5085E+12,10,0,10,8,TRUE,2,1,1,1,2,1,28:39.4,f3j25,37,TRUE,TRUE,4,6,0,10,1508498208,10,2,18,1508498543,4,3,3.5,1.5,1.66667,4.5,2,1.66667,4.66667,3,1.5,2,3.5,2.33333,1.66667,4,4.5,5,5,4.66667,3,4,4.33333,4.33333,3,2.45833,2.79167,2.875,4.79167,3.91667,0.101960784,0.016326792,0.6,0.555555556
17,442,f3j25,PT,2,108655,1.5085E+12,1.5085E+12,0,10,10,14,TRUE,4,1,2,1,4,2,31:30.5,f3j25,37,TRUE,TRUE,4,6,0,10,1508498208,10,2,18,1508498543,4,3,3.5,1.5,1.66667,4.5,2,1.66667,4.66667,3,1.5,2,3.5,2.33333,1.66667,4,4.5,5,5,4.66667,3,4,4.33333,4.33333,3,2.45833,2.79167,2.875,4.79167,3.91667,0.109803922,0.033976871,0.6,0.555555556
0,135,iz2ps,HP,2,116360,1.50332E+12,1.50332E+12,21,1,21,16,TRUE,4,2,2,3,3,2,49:33.6,iz2ps,20,FALSE,TRUE,1,11,1,16,1503314379,8,3,12,1503314668,3,3.66667,2,3.5,3.66667,4,4,4,3.66667,3,2,2.5,2,3.66667,2.66667,4,3.5,4,3.66667,4,3.5,4,2.33333,3.66667,3.04167,3.91667,2.79167,3.08333,3.79167,3.375,0.098039216,0.146731662,0.6875,0.666666667
1,136,iz2ps,HP,0,73994,1.50332E+12,1.50332E+12,21,0,21,15,TRUE,3,2,2,3,3,2,51:55.8,iz2ps,20,FALSE,TRUE,1,11,1,16,1503314379,8,3,12,1503314668,3,3.66667,2,3.5,3.66667,4,4,4,3.66667,3,2,2.5,2,3.66667,2.66667,4,3.5,4,3.66667,4,3.5,4,2.33333,3.66667,3.04167,3.91667,2.79167,3.08333,3.79167,3.375,0.082352941,0.045492128,0.6875,0.666666667
2,137,iz2ps,HP,1,88844,1.50332E+12,1.50332E+12,21,0,21,16,TRUE,3,2,2,3,3,3,54:23.8,iz2ps,20,FALSE,TRUE,1,11,1,16,1503314379,8,3,12,1503314668,3,3.66667,2,3.5,3.66667,4,4,4,3.66667,3,2,2.5,2,3.66667,2.66667,4,3.5,4,3.66667,4,3.5,4,2.33333,3.66667,3.04167,3.91667,2.79167,3.08333,3.79167,3.375,0.062745098,0.029549424,0.6875,0.666666667
3,138,iz2ps,FA,2,58261,1.50332E+12,1.50332E+12,9,0,10,16,TRUE,3,2,3,3,3,2,56:34.9,iz2ps,20,FALSE,TRUE,1,11,1,16,1503314379,8,3,12,1503314668,3,3.66667,2,3.5,3.66667,4,4,4,3.66667,3,2,2.5,2,3.66667,2.66667,4,3.5,4,3.66667,4,3.5,4,2.33333,3.66667,3.04167,3.91667,2.79167,3.08333,3.79167,3.375,0.109803922,0.079431531,0.6875,0.666666667
4,139,iz2ps,FA,1,68397,1.50332E+12,1.50332E+12,9,0,10,19,TRUE,4,2,3,4,3,3,58:38.8,iz2ps,20,FALSE,TRUE,1,11,1,16,1503314379,8,3,12,1503314668,3,3.66667,2,3.5,3.66667,4,4,4,3.66667,3,2,2.5,2,3.66667,2.66667,4,3.5,4,3.66667,4,3.5,4,2.33333,3.66667,3.04167,3.91667,2.79167,3.08333,3.79167,3.375,0.062745098,0.043527645,0.6875,0.666666667
5,140,iz2ps,FA,0,39922,1.50332E+12,1.50332E+12,10,0,10,16,TRUE,3,2,3,3,3,2,00:15.8,iz2ps,20,FALSE,TRUE,1,11,1,16,1503314379,8,3,12,1503314668,3,3.66667,2,3.5,3.66667,4,4,4,3.66667,3,2,2.5,2,3.66667,2.66667,4,3.5,4,3.66667,4,3.5,4,2.33333,3.66667,3.04167,3.91667,2.79167,3.08333,3.79167,3.375,0.078431373,0.040222373,0.6875,0.666666667
7,142,iz2ps,GC,2,72077,1.50332E+12,1.50332E+12,0,0,5,19,TRUE,4,2,3,4,3,3,04:39.3,iz2ps,20,FALSE,TRUE,1,11,1,16,1503314379,8,3,12,1503314668,3,3.66667,2,3.5,3.66667,4,4,4,3.66667,3,2,2.5,2,3.66667,2.66667,4,3.5,4,3.66667,4,3.5,4,2.33333,3.66667,3.04167,3.91667,2.79167,3.08333,3.79167,3.375,0.074509804,0.031372549,0.6875,0.666666667
8,143,iz2ps,GC,0,37623,1.50332E+12,1.50332E+12,0,0,5,13,TRUE,2,2,2,2,3,2,06:09.2,iz2ps,20,FALSE,TRUE,1,11,1,16,1503314379,8,3,12,1503314668,3,3.66667,2,3.5,3.66667,4,4,4,3.66667,3,2,2.5,2,3.66667,2.66667,4,3.5,4,3.66667,4,3.5,4,2.33333,3.66667,3.04167,3.91667,2.79167,3.08333,3.79167,3.375,0.066666667,0.007509232,0.6875,0.666666667
9,144,iz2ps,NC,0,46999,1.50332E+12,1.50332E+12,12,0,11,18,TRUE,4,2,3,2,4,3,08:05.5,iz2ps,20,FALSE,TRUE,1,11,1,16,1503314379,8,3,12,1503314668,3,3.66667,2,3.5,3.66667,4,4,4,3.66667,3,2,2.5,2,3.66667,2.66667,4,3.5,4,3.66667,4,3.5,4,2.33333,3.66667,3.04167,3.91667,2.79167,3.08333,3.79167,3.375,0.062745098,0.004192333,0.6875,0.666666667
10,145,iz2ps,NC,2,130939,1.50332E+12,1.50332E+12,4,2,4,20,TRUE,4,3,3,3,4,3,11:13.7,iz2ps,20,FALSE,TRUE,1,11,1,16,1503314379,8,3,12,1503314668,3,3.66667,2,3.5,3.66667,4,4,4,3.66667,3,2,2.5,2,3.66667,2.66667,4,3.5,4,3.66667,4,3.5,4,2.33333,3.66667,3.04167,3.91667,2.79167,3.08333,3.79167,3.375,0.062745098,0.015872596,0.6875,0.666666667
11,146,iz2ps,NC,1,76016,1.50332E+12,1.50332E+12,14,1,14,15,TRUE,3,2,3,2,3,2,13:14.9,iz2ps,20,FALSE,TRUE,1,11,1,16,1503314379,8,3,12,1503314668,3,3.66667,2,3.5,3.66667,4,4,4,3.66667,3,2,2.5,2,3.66667,2.66667,4,3.5,4,3.66667,4,3.5,4,2.33333,3.66667,3.04167,3.91667,2.79167,3.08333,3.79167,3.375,0.062745098,0.040396176,0.6875,0.666666667
12,147,iz2ps,SX,0,34173,1.50332E+12,1.50332E+12,20,0,20,14,TRUE,2,2,3,3,2,2,14:52.2,iz2ps,20,FALSE,TRUE,1,11,1,16,1503314379,8,3,12,1503314668,3,3.66667,2,3.5,3.66667,4,4,4,3.66667,3,2,2.5,2,3.66667,2.66667,4,3.5,4,3.66667,4,3.5,4,2.33333,3.66667,3.04167,3.91667,2.79167,3.08333,3.79167,3.375,0.066666667,0.007509232,0.6875,0.666666667
13,148,iz2ps,SX,1,75206,1.50332E+12,1.50332E+12,20,0,20,21,TRUE,4,4,3,3,4,3,16:53.5,iz2ps,20,FALSE,TRUE,1,11,1,16,1503314379,8,3,12,1503314668,3,3.66667,2,3.5,3.66667,4,4,4,3.66667,3,2,2.5,2,3.66667,2.66667,4,3.5,4,3.66667,4,3.5,4,2.33333,3.66667,3.04167,3.91667,2.79167,3.08333,3.79167,3.375,0.062745098,0.033835762,0.6875,0.666666667
14,149,iz2ps,SX,2,119322,1.50332E+12,1.50332E+12,17,0,20,23,TRUE,4,4,3,4,4,4,19:37.8,iz2ps,20,FALSE,TRUE,1,11,1,16,1503314379,8,3,12,1503314668,3,3.66667,2,3.5,3.66667,4,4,4,3.66667,3,2,2.5,2,3.66667,2.66667,4,3.5,4,3.66667,4,3.5,4,2.33333,3.66667,3.04167,3.91667,2.79167,3.08333,3.79167,3.375,0.062745098,0.048762965,0.6875,0.666666667
15,150,iz2ps,PT,1,61629,1.50332E+12,1.50332E+12,9,1,10,15,TRUE,3,2,3,2,3,2,21:40.3,iz2ps,20,FALSE,TRUE,1,11,1,16,1503314379,8,3,12,1503314668,3,3.66667,2,3.5,3.66667,4,4,4,3.66667,3,2,2.5,2,3.66667,2.66667,4,3.5,4,3.66667,4,3.5,4,2.33333,3.66667,3.04167,3.91667,2.79167,3.08333,3.79167,3.375,0.078431373,0.034958462,0.6875,0.666666667
16,151,iz2ps,PT,0,51731,1.50332E+12,1.50332E+12,10,0,10,17,TRUE,3,3,3,3,3,2,23:30.4,iz2ps,20,FALSE,TRUE,1,11,1,16,1503314379,8,3,12,1503314668,3,3.66667,2,3.5,3.66667,4,4,4,3.66667,3,2,2.5,2,3.66667,2.66667,4,3.5,4,3.66667,4,3.5,4,2.33333,3.66667,3.04167,3.91667,2.79167,3.08333,3.79167,3.375,0.066666667,0.01280779,0.6875,0.666666667
17,152,iz2ps,PT,2,86185,1.50332E+12,1.50332E+12,0,10,10,21,TRUE,4,4,3,3,4,3,25:40.7,iz2ps,20,FALSE,TRUE,1,11,1,16,1503314379,8,3,12,1503314668,3,3.66667,2,3.5,3.66667,4,4,4,3.66667,3,2,2.5,2,3.66667,2.66667,4,3.5,4,3.66667,4,3.5,4,2.33333,3.66667,3.04167,3.91667,2.79167,3.08333,3.79167,3.375,0.074509804,0.063163869,0.6875,0.666666667
0,19,7swyk,HP,2,176051,1.50332E+12,1.50332E+12,19,0,21,11,TRUE,2,2,1,2,2,2,09:43.2,7swyk,50,FALSE,TRUE,3,8,0,13,1503319559,4,2,11,1503319774,4.66667,3.66667,4.5,4.5,3.66667,4.5,2,4.66667,4,3,2,2.5,4,4.33333,2.33333,5,4,3.5,3.33333,4,3.5,3,1.33333,2,4.33333,3.70833,2.875,3.91667,3.70833,2.45833,0.08627451,0.08831224,0.615384615,0.363636364
1,20,7swyk,HP,0,104583,1.50332E+12,1.50332E+12,21,0,21,11,TRUE,2,2,1,2,2,2,12:40.9,7swyk,50,FALSE,TRUE,3,8,0,13,1503319559,4,2,11,1503319774,4.66667,3.66667,4.5,4.5,3.66667,4.5,2,4.66667,4,3,2,2.5,4,4.33333,2.33333,5,4,3.5,3.33333,4,3.5,3,1.33333,2,4.33333,3.70833,2.875,3.91667,3.70833,2.45833,0.094117647,0.042486677,0.615384615,0.363636364
2,21,7swyk,HP,1,114277,1.50332E+12,1.50332E+12,21,0,21,12,TRUE,2,2,2,2,2,2,15:27.4,7swyk,50,FALSE,TRUE,3,8,0,13,1503319559,4,2,11,1503319774,4.66667,3.66667,4.5,4.5,3.66667,4.5,2,4.66667,4,3,2,2.5,4,4.33333,2.33333,5,4,3.5,3.33333,4,3.5,3,1.33333,2,4.33333,3.70833,2.875,3.91667,3.70833,2.45833,0.094117647,0.031443769,0.615384615,0.363636364
3,22,7swyk,FA,2,82818,1.50332E+12,1.50332E+12,12,0,10,13,TRUE,2,2,2,3,2,2,18:05.4,7swyk,50,FALSE,TRUE,3,8,0,13,1503319559,4,2,11,1503319774,4.66667,3.66667,4.5,4.5,3.66667,4.5,2,4.66667,4,3,2,2.5,4,4.33333,2.33333,5,4,3.5,3.33333,4,3.5,3,1.33333,2,4.33333,3.70833,2.875,3.91667,3.70833,2.45833,0.141176471,0.08098549,0.615384615,0.363636364
4,23,7swyk,FA,1,112330,1.50332E+12,1.50332E+12,9,0,10,16,TRUE,2,3,2,3,3,3,21:08.7,7swyk,50,FALSE,TRUE,3,8,0,13,1503319559,4,2,11,1503319774,4.66667,3.66667,4.5,4.5,3.66667,4.5,2,4.66667,4,3,2,2.5,4,4.33333,2.33333,5,4,3.5,3.33333,4,3.5,3,1.33333,2,4.33333,3.70833,2.875,3.91667,3.70833,2.45833,0.145098039,0.060426343,0.615384615,0.363636364
5,24,7swyk,FA,0,79407,1.50332E+12,1.50332E+12,10,0,10,17,TRUE,3,3,2,3,3,3,23:27.3,7swyk,50,FALSE,TRUE,3,8,0,13,1503319559,4,2,11,1503319774,4.66667,3.66667,4.5,4.5,3.66667,4.5,2,4.66667,4,3,2,2.5,4,4.33333,2.33333,5,4,3.5,3.33333,4,3.5,3,1.33333,2,4.33333,3.70833,2.875,3.91667,3.70833,2.45833,0.098039216,0.058204021,0.615384615,0.363636364
6,25,7swyk,GC,1,78201,1.50332E+12,1.50332E+12,0,0,5,19,TRUE,4,3,2,4,3,3,26:22.6,7swyk,50,FALSE,TRUE,3,8,0,13,1503319559,4,2,11,1503319774,4.66667,3.66667,4.5,4.5,3.66667,4.5,2,4.66667,4,3,2,2.5,4,4.33333,2.33333,5,4,3.5,3.33333,4,3.5,3,1.33333,2,4.33333,3.70833,2.875,3.91667,3.70833,2.45833,0.137254902,0.103219977,0.615384615,0.363636364
